Phase H4.0 Municipality Layer Audit

Global:
  municipality_ids in substrate: 141
  mun1990_ids represented: 0
  missing from mun1990_names: 0
  missing from post1995 mapping: 0
  name mismatch (names vs mapping): 0
  census_available: true, census_settlement_count: 6140

Per municipality (stable-sorted by municipality_id):
  20249 | Kalinovik | mun1990: (missing/conflict) | settlements: 71 (in_graph: 71, ungraphed: 0) | control RBiH=0 RS=71 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20257 | Skender Vakuf | mun1990: (missing/conflict) | settlements: 20 (in_graph: 20, ungraphed: 0) | control RBiH=0 RS=20 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20265 | Bosanska Dubica | mun1990: (missing/conflict) | settlements: 61 (in_graph: 61, ungraphed: 0) | control RBiH=0 RS=61 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20273 | Bosanska Kostajnica | mun1990: (missing/conflict) | settlements: 12 (in_graph: 12, ungraphed: 0) | control RBiH=0 RS=12 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20281 | Kotor Varoš | mun1990: (missing/conflict) | settlements: 43 (in_graph: 43, ungraphed: 0) | control RBiH=0 RS=0 HRHB=43 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20290 | Bosanska Krupa | mun1990: (missing/conflict) | settlements: 12 (in_graph: 12, ungraphed: 0) | control RBiH=12 RS=0 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20303 | Kupres | mun1990: (missing/conflict) | settlements: 4 (in_graph: 4, ungraphed: 0) | control RBiH=0 RS=4 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20311 | Laktaši | mun1990: (missing/conflict) | settlements: 37 (in_graph: 37, ungraphed: 0) | control RBiH=0 RS=37 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20320 | Lopare | mun1990: (missing/conflict) | settlements: 35 (in_graph: 35, ungraphed: 0) | control RBiH=0 RS=35 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20338 | Ljubinje | mun1990: (missing/conflict) | settlements: 21 (in_graph: 21, ungraphed: 0) | control RBiH=0 RS=21 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20346 | Milići | mun1990: (missing/conflict) | settlements: 54 (in_graph: 54, ungraphed: 0) | control RBiH=54 RS=0 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20354 | Modriča | mun1990: (missing/conflict) | settlements: 24 (in_graph: 24, ungraphed: 0) | control RBiH=0 RS=0 HRHB=24 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20362 | Mrkonjić Grad | mun1990: (missing/conflict) | settlements: 38 (in_graph: 38, ungraphed: 0) | control RBiH=0 RS=38 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20389 | Nevesinje | mun1990: (missing/conflict) | settlements: 56 (in_graph: 56, ungraphed: 0) | control RBiH=0 RS=56 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20397 | Bosanski Novi | mun1990: (missing/conflict) | settlements: 48 (in_graph: 48, ungraphed: 0) | control RBiH=0 RS=48 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20419 | Goražde | mun1990: (missing/conflict) | settlements: 61 (in_graph: 61, ungraphed: 0) | control RBiH=61 RS=0 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20427 | Kalesija | mun1990: (missing/conflict) | settlements: 16 (in_graph: 16, ungraphed: 0) | control RBiH=16 RS=0 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20435 | Sanski Most | mun1990: (missing/conflict) | settlements: 24 (in_graph: 24, ungraphed: 0) | control RBiH=24 RS=0 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20443 | Pale | mun1990: (missing/conflict) | settlements: 62 (in_graph: 62, ungraphed: 0) | control RBiH=0 RS=62 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20451 | Gradačac | mun1990: (missing/conflict) | settlements: 11 (in_graph: 11, ungraphed: 0) | control RBiH=11 RS=0 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20460 | Bosanski Petrovac | mun1990: (missing/conflict) | settlements: 6 (in_graph: 6, ungraphed: 0) | control RBiH=0 RS=6 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20478 | Gračanica | mun1990: (missing/conflict) | settlements: 7 (in_graph: 7, ungraphed: 0) | control RBiH=7 RS=0 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20486 | Prijedor | mun1990: (missing/conflict) | settlements: 71 (in_graph: 71, ungraphed: 0) | control RBiH=71 RS=0 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20494 | Prnjavor | mun1990: (missing/conflict) | settlements: 63 (in_graph: 63, ungraphed: 0) | control RBiH=0 RS=63 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20508 | Ključ | mun1990: (missing/conflict) | settlements: 29 (in_graph: 27, ungraphed: 2) | control RBiH=0 RS=29 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=true
  20516 | Rogatica | mun1990: (missing/conflict) | settlements: 118 (in_graph: 118, ungraphed: 0) | control RBiH=118 RS=0 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20524 | Rudo | mun1990: (missing/conflict) | settlements: 89 (in_graph: 89, ungraphed: 0) | control RBiH=0 RS=89 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20532 | Sokolac | mun1990: (missing/conflict) | settlements: 96 (in_graph: 96, ungraphed: 0) | control RBiH=0 RS=96 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20559 | Srbac | mun1990: (missing/conflict) | settlements: 39 (in_graph: 39, ungraphed: 0) | control RBiH=0 RS=39 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20567 | Srebrenica | mun1990: (missing/conflict) | settlements: 81 (in_graph: 81, ungraphed: 0) | control RBiH=81 RS=0 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20575 | Teslić | mun1990: (missing/conflict) | settlements: 57 (in_graph: 57, ungraphed: 0) | control RBiH=0 RS=57 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20583 | Trebinje | mun1990: (missing/conflict) | settlements: 141 (in_graph: 140, ungraphed: 1) | control RBiH=0 RS=140 HRHB=0 null=1 | null%=0.71 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=true ungraphed_gt_0=true
  20591 | Trnovo | mun1990: (missing/conflict) | settlements: 25 (in_graph: 25, ungraphed: 0) | control RBiH=25 RS=0 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20605 | Ugljevik | mun1990: (missing/conflict) | settlements: 25 (in_graph: 25, ungraphed: 0) | control RBiH=0 RS=25 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20613 | Foča | mun1990: (missing/conflict) | settlements: 101 (in_graph: 101, ungraphed: 0) | control RBiH=101 RS=0 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20621 | Han-Pijesak | mun1990: (missing/conflict) | settlements: 26 (in_graph: 26, ungraphed: 0) | control RBiH=0 RS=26 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20630 | Čajniče | mun1990: (missing/conflict) | settlements: 36 (in_graph: 36, ungraphed: 0) | control RBiH=0 RS=36 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20648 | Čelinac | mun1990: (missing/conflict) | settlements: 30 (in_graph: 30, ungraphed: 0) | control RBiH=0 RS=30 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20656 | Bosanski Šamac | mun1990: (missing/conflict) | settlements: 21 (in_graph: 21, ungraphed: 0) | control RBiH=0 RS=0 HRHB=21 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20664 | Šekovići | mun1990: (missing/conflict) | settlements: 38 (in_graph: 38, ungraphed: 0) | control RBiH=0 RS=38 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  20672 | Šipovo | mun1990: (missing/conflict) | settlements: 46 (in_graph: 46, ungraphed: 0) | control RBiH=0 RS=46 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
  30163 | Brčko | mun1990: (missing/conflict) | settlements: 59 (in_graph: 59, ungraphed: 0) | control RBiH=59 RS=0 HRHB=0 null=0 | null%=0 | flags: name_missing=false mun1990_missing=true mun1990_conflict=false control_null_gt_0=false ungraphed_gt_0=false
